CUSTOMER,container_id,days
NISSAN MOTOR MANUFACTURING UK,MSKU1247834,85 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,FCIU9932295,85 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU9876875,86 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU8991534,87 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,SEKU4709493,87 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TRLU7459787,87 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MNBU3711618,88 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,SUDU5642928,88 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MNBU0285740,88 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,HLBU9211009,89 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU0522649,89 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,DAYU6122278,90 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU8830859,91 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,HLXU8726331,91 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU5805249,91 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TCKU7327803,91 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU3329035,93 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TGBU9710056,93 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRSU4569218,93 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TRHU4165327,93 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TRHU4837674,93 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,CRSU9326308,93 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,PONU0370905,94 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRSU4298604,94 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU2965921,94 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,HASU4352032,94 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRSU3964115,95 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MVIU0016907,95 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MNBU3077904,95 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TCNU1524287,95 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,FSCU5717781,95 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU8159524,96 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TGBU8894004,96 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,SUDU8230879,97 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU0586999,97 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,SUDU6228888,97 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MNBU9008259,97 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MNBU4107921,97 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TGBU6820321,97 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TCNU8825338,97 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRSU3529144,98 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,HLBU9491888,99 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRSU3505440,99 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,HLBU9496431,99 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,HLBU9529181,99 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,SEKU4704280,100 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,FDCU0443082,100 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU3899439,100 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,SEKU4709472,100 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,GCXU5547349,100 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,HASU5115673,100 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,ONEU0116722,100 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU0524003,101 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TRHU4972714,101 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TGHU9467056,102 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU7010283,102 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU6083161,102 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,SUDU8840491,102 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MNBU3851013,103 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TCLU8812400,104 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TCNU8208362,104 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TCNU7392423,104 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU1295895,105 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU2952518,105 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,FCIU8068584,106 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU3726407,109 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,FCIU8807299,109 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU0656268,109 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU3088724,109 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TCNU8667470,109 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU8490980,110 days 00:00:00
NISSAN MOTOR MANUFACTURING,MNBU3999309,112 days 00:00:00
NISSAN MOTOR MANUFACTURING,MNBU9076700,112 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MNBU9076700,112 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU5575275,112 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MNBU3999309,112 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TGHU6992636,112 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRSU4299386,112 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,SUDU8501414,113 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRSU4299410,113 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,FSCU8317752,113 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,SUDU6193565,114 days 00:00:00
NISSAN MOTOR MANUFACTURING,SUDU6193565,114 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,NYKU4018619,114 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU7194053,114 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU1820988,115 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TCNU6104501,115 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TRHU4185386,115 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRSU4299555,115 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,KKFU7550809,115 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRSU4293259,118 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TRLU7336801,118 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MNBU4132400,119 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,CAAU6420036,120 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRSU4326223,121 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,NYKU4917553,121 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MVIU0030320,122 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU5282805,122 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MNBU0089429,123 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MNBU0344381,123 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU0350067,123 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU3022922,123 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRSU4300656,125 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU6430790,126 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRSU4327934,127 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRSU4550742,127 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRSU4300677,127 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TLLU4903006,128 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TCNU2620881,128 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU9378661,129 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,NYKU4415750,129 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TRHU4331428,129 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRSU4326706,129 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRSU3674100,130 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU3137114,131 days 00:00:00
NISSAN MOTOR MANUFACTURING,MNBU4090813,133 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MNBU0350234,133 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TEMU0502792,133 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MNBU4090813,133 days 00:00:00
NISSAN MOTOR MANUFACTURING,MNBU0350234,133 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TRLU7160230,133 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TEMU6167829,134 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRSU4300722,134 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRSU4298712,134 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU3234137,134 days 00:00:00
NISSAN MOTOR MANUFACTURING,MNBU4150682,135 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MNBU4150682,135 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRSU4323461,136 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU4759215,136 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU9358285,137 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MNBU3816347,137 days 00:00:00
NISSAN MOTOR MANUFACTURING,MNBU3816347,137 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU2514872,137 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TCNU1126982,143 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU0837559,143 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MSKU0899186,144 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,SUDU5554977,149 days 00:00:00
ARKTECH (NE) LIMITED,TRHU2555877,154 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRSU4053807,161 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,NYKU4856798,170 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MNBU3143210,172 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,SUDU8094664,173 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TLLU1220691,174 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,MRKU2379746,176 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,SUDU6691845,192 days 00:00:00
NISSAN MOTOR MANUFACTURING UK,TRHU7602077,207 days 00:00:00
