,CUSTOMER,container_id,d
19771,HILLEBRAND BULK LOGISTICS,HAMU1125202,7
19772,HILLEBRAND BULK LOGISTICS,HAMU1125202,9
19773,HILLEBRAND BULK LOGISTICS,HLBU2610917,7
19774,HILLEBRAND BULK LOGISTICS,HLBU2610917,9
19775,MAERSK BATTERY PLANT,MNBU9153576,71
19776,MAERSK BATTERY PLANT,MNBU9153576,15
19777,NISSAN MOTOR MANUFACTURING UK,NYKU4709420,80
19778,NISSAN MOTOR MANUFACTURING UK,NYKU4709420,4
19779,NISSAN MOTOR MANUFACTURING UK,MNBU0171753,12
19780,NISSAN MOTOR MANUFACTURING UK,MNBU0171753,77
19781,NISSAN MOTOR MANUFACTURING UK,ONEU0116722,16
19782,NISSAN MOTOR MANUFACTURING UK,ONEU0116722,100
19783,NISSAN MOTOR MANUFACTURING UK,MNBU0344381,12
19784,NISSAN MOTOR MANUFACTURING UK,MNBU0344381,123
19785,NISSAN MOTOR MANUFACTURING UK,FDCU0443082,100
19786,NISSAN MOTOR MANUFACTURING UK,FDCU0443082,4
19787,KOMATSU UK LTD (C/S),MRKU6855199,6
19788,KOMATSU UK LTD (C/S),MRKU6855199,12
19789,KOMATSU UK LTD (C/S),MRKU6855199,3
19790,MAERSK A/S,MRKU6855199,6
19791,MAERSK A/S,MRKU6855199,12
19792,MAERSK A/S,MRKU6855199,3
19793,KOMATSU UK LTD (C/S),TRHU2025440,6
19794,KOMATSU UK LTD (C/S),TRHU2025440,19
19795,KOMATSU UK LTD (C/S),TCLU6144786,6
19796,KOMATSU UK LTD (C/S),TCLU6144786,12
19797,KOMATSU UK LTD (C/S),TCLU6144786,10
19798,NISSAN MOTOR MANUFACTURING UK,TCLU6144786,6
19799,NISSAN MOTOR MANUFACTURING UK,TCLU6144786,12
19800,NISSAN MOTOR MANUFACTURING UK,TCLU6144786,10
19801,KOMATSU UK LTD (C/S),MRKU7331508,6
19802,KOMATSU UK LTD (C/S),MRKU7331508,10
19803,KOMATSU UK LTD (C/S),MRKU7331508,13
19804,NISSAN MOTOR MANUFACTURING UK,MRKU7331508,6
19805,NISSAN MOTOR MANUFACTURING UK,MRKU7331508,10
19806,NISSAN MOTOR MANUFACTURING UK,MRKU7331508,13
19807,KOMATSU UK LTD (C/S),MRKU8740795,6
19808,KOMATSU UK LTD (C/S),MRKU8740795,3
19809,KOMATSU UK LTD (C/S),MRKU8740795,12
19810,MAERSK A/S,MRKU8740795,6
19811,MAERSK A/S,MRKU8740795,3
19812,MAERSK A/S,MRKU8740795,12
19813,OCEAN NETWORK EXPRESS PTE LTD,TCNU5066032,0
19814,NISSAN MOTOR MANUFACTURING UK,FDCU0531096,0
19815,NISSAN MOTOR MANUFACTURING UK,FDCU0531096,126
19816,OCEAN NETWORK EXPRESS PTE LTD,FDCU0531096,0
19817,OCEAN NETWORK EXPRESS PTE LTD,FDCU0531096,126
19818,LIGENTIA INTERNATIONAL LTD,CLVU2404188,14
19819,LIGENTIA INTERNATIONAL LTD,CLVU2404188,10
19820,HILLEBRAND BULK LOGISTICS,HLXU1188316,4
19821,HILLEBRAND BULK LOGISTICS,HLXU1188316,9
19822,HILLEBRAND BULK LOGISTICS,TLLU2205074,27
19823,HILLEBRAND BULK LOGISTICS,TLLU2205074,74
19824,KOMATSU UK LTD (CON),TGBU9720990,59
19825,KOMATSU UK LTD (CON),TGBU9720990,4
19826,MAERSK BATTERY PLANT,SUDU8203852,3
19827,MAERSK BATTERY PLANT,SUDU8203852,6
19828,MAERSK BATTERY PLANT,SUDU8203852,12
19829,HILLEBRAND BULK LOGISTICS,MRKU7703550,74
19830,HILLEBRAND BULK LOGISTICS,MRKU7703550,27
19831,KOMATSU UK LTD (CON),KKFU7578508,1
19832,KOMATSU UK LTD (CON),KKFU7578508,4
19833,LV SHIPPING LTD,TGBU5046756,9
19834,LV SHIPPING LTD,TGBU5046756,3
19835,LV SHIPPING LTD,TGBU5046756,20
19836,LV SHIPPING LTD,TGBU5046756,9
19837,LV SHIPPING LTD,TGBU5046756,3
19838,LV SHIPPING LTD,TGBU5046756,20
19839,MAERSK A/S,MSKU5955549,6
19840,MAERSK A/S,MSKU5955549,12
19841,MAERSK A/S,MSKU5955549,3
19842,KOMATSU UK LTD (C/S),MSKU5955549,6
19843,KOMATSU UK LTD (C/S),MSKU5955549,12
19844,KOMATSU UK LTD (C/S),MSKU5955549,3
19845,KOMATSU UK LTD (C/S),MSKU5955549,6
19846,KOMATSU UK LTD (C/S),MSKU5955549,12
19847,KOMATSU UK LTD (C/S),MSKU5955549,3
19848,HILLEBRAND BULK LOGISTICS,HAMU1056586,4
19849,HILLEBRAND BULK LOGISTICS,HAMU1056586,12
19850,MAERSK A/S,HASU5085270,12
19851,MAERSK A/S,HASU5085270,17
19852,NISSAN MOTOR MANUFACTURING UK,HASU5085270,12
19853,NISSAN MOTOR MANUFACTURING UK,HASU5085270,17
19854,HILLEBRAND BULK LOGISTICS,HLBU2376943,4
19855,HILLEBRAND BULK LOGISTICS,HLBU2376943,12
19856,KOMATSU UK LTD (CON),GAOU6523859,4
19857,KOMATSU UK LTD (CON),GAOU6523859,4
19858,HILLEBRAND BULK LOGISTICS,HLBU1735210,37
19859,HILLEBRAND BULK LOGISTICS,HLBU1735210,12
19860,KOMATSU UK LTD (CON),KKFU8021306,4
19861,KOMATSU UK LTD (CON),KKFU8021306,4
19862,MAERSK A/S,HASU1244456,74
19863,MAERSK A/S,HASU1244456,17
19864,NISSAN MOTOR MANUFACTURING UK,TCNU4879737,84
19865,NISSAN MOTOR MANUFACTURING UK,TCNU4879737,4
19866,HILLEBRAND BULK LOGISTICS,FCIU6299250,37
19867,HILLEBRAND BULK LOGISTICS,FCIU6299250,12
19868,KOMATSU UK LTD (CON),KKFU7981513,7
19869,KOMATSU UK LTD (CON),KKFU7981513,4
19870,KOMATSU UK LTD (CON),KKFU7981513,18
19871,OCEAN NETWORK EXPRESS PTE LTD,KKFU7981513,7
19872,OCEAN NETWORK EXPRESS PTE LTD,KKFU7981513,4
19873,OCEAN NETWORK EXPRESS PTE LTD,KKFU7981513,18
19874,NISSAN MOTOR MANUFACTURING UK,MNBU0490452,126
19875,NISSAN MOTOR MANUFACTURING UK,MNBU0490452,11
19876,NISSAN MOTOR MANUFACTURING UK,TRHU4837674,11
19877,NISSAN MOTOR MANUFACTURING UK,TRHU4837674,93
19878,NISSAN MOTOR MANUFACTURING UK,CAAU5932655,11
19879,NISSAN MOTOR MANUFACTURING UK,CAAU5932655,31
19880,NISSAN MOTOR MANUFACTURING UK,CAAU5932655,0
19881,VIPA LAUSANNE SA,CAAU5932655,11
19882,VIPA LAUSANNE SA,CAAU5932655,31
19883,VIPA LAUSANNE SA,CAAU5932655,0
19884,HILLEBRAND BULK LOGISTICS,UACU3899094,12
19885,HILLEBRAND BULK LOGISTICS,UACU3899094,36
19886,MAERSK A/S,MRSU0200073,17
19887,MAERSK A/S,MRSU0200073,74
19888,NISSAN MOTOR MANUFACTURING UK,MRKU2384233,57
19889,NISSAN MOTOR MANUFACTURING UK,MRKU2384233,10
19890,HILLEBRAND BULK LOGISTICS,HLBU3039607,12
19891,HILLEBRAND BULK LOGISTICS,HLBU3039607,37
19892,NISSAN MOTOR MANUFACTURING UK,SUDU6075140,80
19893,NISSAN MOTOR MANUFACTURING UK,SUDU6075140,11
19894,NISSAN MOTOR MANUFACTURING UK,KKFU7831262,30
19895,NISSAN MOTOR MANUFACTURING UK,KKFU7831262,3
19896,NISSAN MOTOR MANUFACTURING UK,TCNU4274659,66
19897,NISSAN MOTOR MANUFACTURING UK,TCNU4274659,4
19898,NISSAN MOTOR MANUFACTURING UK,SUDU8940926,2
19899,NISSAN MOTOR MANUFACTURING UK,SUDU8940926,103
19900,HILLEBRAND BULK LOGISTICS,MRKU6528215,73
19901,HILLEBRAND BULK LOGISTICS,MRKU6528215,29
19902,NISSAN MOTOR MANUFACTURING UK,MRKU7010283,0
19903,NISSAN MOTOR MANUFACTURING UK,MRKU7010283,102
19904,NISSAN MOTOR MANUFACTURING UK,MRKU6083161,102
19905,NISSAN MOTOR MANUFACTURING UK,MRKU6083161,12
19906,NISSAN MOTOR MANUFACTURING UK,TCNU6608781,13
19907,NISSAN MOTOR MANUFACTURING UK,TCNU6608781,28
19908,NISSAN MOTOR MANUFACTURING UK,APZU3796101,44
19909,NISSAN MOTOR MANUFACTURING UK,APZU3796101,92
19910,NISSAN MOTOR MANUFACTURING UK,TCNU6104501,115
19911,NISSAN MOTOR MANUFACTURING UK,TCNU6104501,28
19912,NISSAN MOTOR MANUFACTURING UK,ONEU0256534,30
19913,NISSAN MOTOR MANUFACTURING UK,ONEU0256534,3
19914,HILLEBRAND BULK LOGISTICS,SUDU7984792,31
19915,HILLEBRAND BULK LOGISTICS,SUDU7984792,73
19916,NISSAN MOTOR MANUFACTURING UK,KKFU7543899,3
19917,NISSAN MOTOR MANUFACTURING UK,KKFU7543899,30
19918,KOMATSU UK LTD (CON),TGBU5385507,0
19919,KOMATSU UK LTD (CON),TGBU5385507,1
19920,KOMATSU UK LTD (CON),TGBU5385507,11
19921,KOMATSU UK LTD (CON),MRKU0139319,0
19922,KOMATSU UK LTD (CON),MRKU0139319,1
19923,KOMATSU UK LTD (CON),MRKU0139319,11
19924,MAERSK A/S,MRKU0139319,0
19925,MAERSK A/S,MRKU0139319,1
19926,MAERSK A/S,MRKU0139319,11
19927,MAERSK BATTERY PLANT,TGBU6655459,0
19928,MAERSK BATTERY PLANT,TGBU6655459,0
19929,MAERSK BATTERY PLANT,TGBU6655459,11
19930,VIPA LAUSANNE SA,TGBU6655459,0
19931,VIPA LAUSANNE SA,TGBU6655459,0
19932,VIPA LAUSANNE SA,TGBU6655459,11
19933,MAERSK BATTERY PLANT,TGHU9136567,0
19934,MAERSK BATTERY PLANT,TGHU9136567,1
19935,MAERSK BATTERY PLANT,TGHU9136567,11
19936,VIPA LAUSANNE SA,TGHU9136567,0
19937,VIPA LAUSANNE SA,TGHU9136567,1
19938,VIPA LAUSANNE SA,TGHU9136567,11
19939,MEWS LTD,HASU5045452,2
19940,MEWS LTD,HASU5045452,5
19941,KOMATSU UK LTD (CON),ONEU0018011,0
19942,KOMATSU UK LTD (CON),ONEU0018011,5
19943,KOMATSU UK LTD (CON),ONEU0018011,3
19944,OCEAN NETWORK EXPRESS PTE LTD,ONEU0018011,0
19945,OCEAN NETWORK EXPRESS PTE LTD,ONEU0018011,5
19946,OCEAN NETWORK EXPRESS PTE LTD,ONEU0018011,3
19947,KOMATSU UK LTD (CON),PONU7827470,0
19948,KOMATSU UK LTD (CON),PONU7827470,11
19949,RAW MINERALS B.V.,TCLU2375642,35
19950,RAW MINERALS B.V.,TCLU2375642,4
19951,RAW MINERALS B.V.,TCLU2375642,1
19952,NISSAN MOTOR MANUFACTURING UK,TCLU2375642,35
19953,NISSAN MOTOR MANUFACTURING UK,TCLU2375642,4
19954,NISSAN MOTOR MANUFACTURING UK,TCLU2375642,1
19955,KOMATSU UK LTD (CON),MSKU6059280,1
19956,KOMATSU UK LTD (CON),MSKU6059280,28
19957,KOMATSU UK LTD (CON),NYKU4935156,3
19958,KOMATSU UK LTD (CON),NYKU4935156,4
19959,KOMATSU UK LTD (CON),MRSU3391543,6
19960,KOMATSU UK LTD (CON),MRSU3391543,0
19961,MAERSK BATTERY PLANT,TCKU7497522,1
19962,MAERSK BATTERY PLANT,TCKU7497522,11
19963,KOMATSU UK LTD (CON),SUDU6598408,3
19964,KOMATSU UK LTD (CON),SUDU6598408,13
19965,MAERSK A/S,SUDU6598408,3
19966,MAERSK A/S,SUDU6598408,13
19967,KOMATSU UK LTD (CON),MRKU5798366,3
19968,LIGENTIA INTERNATIONAL LTD,CLVU2404172,12
19969,LIGENTIA INTERNATIONAL LTD,CLVU2404172,12
19970,LIGENTIA INTERNATIONAL LTD,CLVU2404927,11
19971,LIGENTIA INTERNATIONAL LTD,CLVU2404927,12
19972,KOMATSU UK LTD (CON),HASU4139454,1
19973,KOMATSU UK LTD (CON),HASU4139454,11
19974,RAW MINERALS B.V.,ECMU2204145,14
19975,RAW MINERALS B.V.,ECMU2204145,22
19976,RAW MINERALS B.V.,ECMU2204145,5
19977,NISSAN MOTOR MANUFACTURING UK,ECMU2204145,14
19978,NISSAN MOTOR MANUFACTURING UK,ECMU2204145,22
19979,NISSAN MOTOR MANUFACTURING UK,ECMU2204145,5
19980,NISSAN MOTOR MANUFACTURING UK,DRYU6084980,3
19981,NISSAN MOTOR MANUFACTURING UK,DRYU6084980,8
19982,NISSAN MOTOR MANUFACTURING UK,DRYU6084980,127
19983,OCEAN NETWORK EXPRESS PTE LTD,DRYU6084980,3
19984,OCEAN NETWORK EXPRESS PTE LTD,DRYU6084980,8
19985,OCEAN NETWORK EXPRESS PTE LTD,DRYU6084980,127
19986,NISSAN MOTOR MANUFACTURING UK,MNBU3699831,0
19987,NISSAN MOTOR MANUFACTURING UK,MNBU3699831,103
19988,NISSAN MOTOR MANUFACTURING UK,MNBU3699831,11
19989,NISSAN MOTOR MANUFACTURING UK,MNBU3699831,0
19990,NISSAN MOTOR MANUFACTURING UK,MNBU3699831,103
19991,NISSAN MOTOR MANUFACTURING UK,MNBU3699831,11
19992,MAERSK BATTERY PLANT,MSKU0875420,11
19993,MAERSK BATTERY PLANT,MSKU0875420,1
19994,VIPA LAUSANNE SA,MSKU0875420,11
19995,VIPA LAUSANNE SA,MSKU0875420,1
19996,KOMATSU UK LTD (CON),MRSU3427482,6
19997,KOMATSU UK LTD (CON),MRSU3427482,0
19998,KOMATSU UK LTD (CON),MRSU3427482,13
19999,KOMATSU UK LTD (CON),TCLU7957585,58
20000,KOMATSU UK LTD (CON),TCLU7957585,5
20001,NISSAN MOTOR MANUFACTURING UK,MRKU6091336,0
20002,NISSAN MOTOR MANUFACTURING UK,MRKU6091336,165
20003,NISSAN MOTOR MANUFACTURING UK,MRKU6091336,11
20004,NISSAN MOTOR MANUFACTURING UK,MRKU6091336,0
20005,NISSAN MOTOR MANUFACTURING UK,MRKU6091336,165
20006,NISSAN MOTOR MANUFACTURING UK,MRKU6091336,11
20007,KOMATSU UK LTD (CON),MRKU0154062,36
20008,KOMATSU UK LTD (CON),MRKU0154062,1
20009,KOMATSU UK LTD (CON),MRSU3579994,1
20010,KOMATSU UK LTD (CON),MRSU3579994,11
20011,FITFLOP LTD,FCIU7077241,27
20012,FITFLOP LTD,FCIU7077241,5
20013,OCN (BATTERY PLANT),GAOU6537549,5
20014,OCN (BATTERY PLANT),GAOU6537549,15
20015,NISSAN MOTOR MANUFACTURING UK,MRKU3783270,10
20016,NISSAN MOTOR MANUFACTURING UK,MRKU3783270,0
20017,NISSAN MOTOR MANUFACTURING UK,MRKU3783270,10
20018,NISSAN MOTOR MANUFACTURING UK,MRKU3783270,0
20019,NISSAN MOTOR MANUFACTURING UK,MNBU3851013,10
20020,NISSAN MOTOR MANUFACTURING UK,MNBU3851013,103
20021,NISSAN MOTOR MANUFACTURING UK,GLDU5707126,8
20022,NISSAN MOTOR MANUFACTURING UK,GLDU5707126,61
20023,NISSAN MOTOR MANUFACTURING UK,GLDU5707126,1
20024,NISSAN MOTOR MANUFACTURING UK,GLDU5707126,8
20025,NISSAN MOTOR MANUFACTURING UK,GLDU5707126,61
20026,NISSAN MOTOR MANUFACTURING UK,GLDU5707126,1
20027,NISSAN MOTOR MANUFACTURING UK,MRKU4631116,27
20028,NISSAN MOTOR MANUFACTURING UK,MRKU4631116,84
20029,NISSAN MOTOR MANUFACTURING UK,TCNU1482284,10
20030,NISSAN MOTOR MANUFACTURING UK,TCNU1482284,1
20031,NISSAN MOTOR MANUFACTURING UK,TCNU1482284,9
20032,KOMATSU UK LTD (CON),FFAU1437997,0
20033,KOMATSU UK LTD (CON),FFAU1437997,2
20034,KOMATSU UK LTD (CON),FFAU1437997,5
20035,OCEAN NETWORK EXPRESS PTE LTD,FFAU1437997,0
20036,OCEAN NETWORK EXPRESS PTE LTD,FFAU1437997,2
20037,OCEAN NETWORK EXPRESS PTE LTD,FFAU1437997,5
20038,NISSAN MOTOR MANUFACTURING UK,FSCU8614302,0
20039,NISSAN MOTOR MANUFACTURING UK,FSCU8614302,30
20040,OCEAN NETWORK EXPRESS PTE LTD,FSCU8614302,0
20041,OCEAN NETWORK EXPRESS PTE LTD,FSCU8614302,30
20042,NISSAN MOTOR MANUFACTURING UK,GCXU5393937,1
20043,NISSAN MOTOR MANUFACTURING UK,GCXU5393937,30
20044,MAERSK BATTERY PLANT,HASU4410294,0
20045,MAERSK BATTERY PLANT,HASU4410294,19
20046,MAERSK BATTERY PLANT,HASU4410294,1
20047,NISSAN MOTOR MANUFACTURING UK,HASU4410294,0
20048,NISSAN MOTOR MANUFACTURING UK,HASU4410294,19
20049,NISSAN MOTOR MANUFACTURING UK,HASU4410294,1
20050,HILLEBRAND BULK LOGISTICS,MRKU6640565,5
20051,HILLEBRAND BULK LOGISTICS,MRKU6640565,73
20052,NISSAN MOTOR MANUFACTURING UK,CMAU4977408,1
20053,NISSAN MOTOR MANUFACTURING UK,CMAU4977408,55
20054,NISSAN MOTOR MANUFACTURING UK,MSKU0030649,18
20055,NISSAN MOTOR MANUFACTURING UK,MSKU0030649,10
20056,HILLEBRAND BULK LOGISTICS,TLLU2267034,72
20057,HILLEBRAND BULK LOGISTICS,TLLU2267034,21
20058,NISSAN MOTOR MANUFACTURING UK,PONU7497070,0
20059,NISSAN MOTOR MANUFACTURING UK,PONU7497070,115
20060,NISSAN MOTOR MANUFACTURING UK,PONU7497070,11
20061,NISSAN MOTOR MANUFACTURING UK,MRKU6173265,104
20062,NISSAN MOTOR MANUFACTURING UK,MRKU6173265,18
20063,NISSAN MOTOR MANUFACTURING UK,MRKU6173265,0
20064,NISSAN MOTOR MANUFACTURING UK,MRKU8099043,0
20065,NISSAN MOTOR MANUFACTURING UK,MRKU8099043,82
20066,NISSAN MOTOR MANUFACTURING UK,MRKU8099043,11
20067,NISSAN MOTOR MANUFACTURING UK,MNBU0594462,10
20068,NISSAN MOTOR MANUFACTURING UK,MNBU0594462,104
20069,NISSAN MOTOR MANUFACTURING UK,HJMU1592632,1
20070,NISSAN MOTOR MANUFACTURING UK,HJMU1592632,32
20071,DHL GLOBAL FORWARDING UK LTD,HLBU1122461,2
20072,DHL GLOBAL FORWARDING UK LTD,HLBU1122461,6
20073,KOMATSU UK LTD (CON),MSKU6919720,35
20074,KOMATSU UK LTD (CON),MSKU6919720,1
20075,KOMATSU UK LTD (CON),PONU1767950,1
20076,KOMATSU UK LTD (CON),PONU1767950,27
20077,REUDAN INTERNATIONAL,TRHU6290138,0
20078,REUDAN INTERNATIONAL,TRHU6290138,12
20079,REUDAN INTERNATIONAL,TRHU6290138,10
20080,KOMATSU UK LTD (CON),MAEU6329618,2
20081,KOMATSU UK LTD (CON),MAEU6329618,8
20082,KOMATSU UK LTD (CON),MAEU6329618,27
20083,LIGENTIA INTERNATIONAL LTD,CLVU2404146,14
20084,LIGENTIA INTERNATIONAL LTD,CLVU2404146,10
20085,LIGENTIA INTERNATIONAL LTD,CLVU2404104,13
20086,LIGENTIA INTERNATIONAL LTD,CLVU2404104,11
20087,KEITH SPICER LTD,MSDU2194625,47
20088,KEITH SPICER LTD,MSDU2194625,5
20089,KOMATSU UK LTD (CON),TCNU1805659,0
20090,KOMATSU UK LTD (CON),TCNU1805659,10
20091,KOMATSU UK LTD (CON),TCNU1805659,1
20092,REUDAN INTERNATIONAL,TCNU1805659,0
20093,REUDAN INTERNATIONAL,TCNU1805659,10
20094,REUDAN INTERNATIONAL,TCNU1805659,1
20095,FITFLOP LTD,FSCU8326815,26
20096,FITFLOP LTD,FSCU8326815,5
20097,NISSAN MOTOR MANUFACTURING UK,CAIU9495176,31
20098,NISSAN MOTOR MANUFACTURING UK,CAIU9495176,0
20099,NISSAN MOTOR MANUFACTURING UK,CAIU9495176,9
20100,MAERSK A/S,MRKU0151700,10
20101,MAERSK A/S,MRKU0151700,0
20102,NISSAN MOTOR MANUFACTURING UK,BEAU5499841,1
20103,NISSAN MOTOR MANUFACTURING UK,BEAU5499841,32
20104,KOMATSU UK LTD (CON),MRKU3431345,2
20105,KOMATSU UK LTD (CON),MRKU3431345,0
20106,NISSAN MOTOR MANUFACTURING UK,SEKU4450397,2
20107,NISSAN MOTOR MANUFACTURING UK,SEKU4450397,11
20108,WILSON GLOBAL LOGISTICS LTD,MNBU1215780,10
20109,WILSON GLOBAL LOGISTICS LTD,MNBU1215780,2
20110,KOMATSU UK LTD (CON),TLLU5963674,2
20111,KOMATSU UK LTD (CON),TLLU5963674,0
20112,KOMATSU UK LTD (CON),TLLU5963674,10
20113,VIPA LAUSANNE SA,TLLU5963674,2
20114,VIPA LAUSANNE SA,TLLU5963674,0
20115,VIPA LAUSANNE SA,TLLU5963674,10
20116,HILLEBRAND BULK LOGISTICS,MRKU7182575,72
20117,HILLEBRAND BULK LOGISTICS,MRKU7182575,22
20118,KOMATSU UK LTD (CON),TCLU1832214,2
20119,KOMATSU UK LTD (CON),TCLU1832214,2
20120,PROGRESSIVE 3PL LIMITED,MEDU2097438,47
20121,PROGRESSIVE 3PL LIMITED,MEDU2097438,6
20122,KOMATSU UK LTD (CON),MRKU5447818,2
20123,KOMATSU UK LTD (CON),MRKU5447818,0
20124,KOMATSU UK LTD (CON),MRKU5447818,9
20125,VIPA LAUSANNE SA,MRKU5447818,2
20126,VIPA LAUSANNE SA,MRKU5447818,0
20127,VIPA LAUSANNE SA,MRKU5447818,9
20128,FITFLOP LTD,CARU9783775,6
20129,FITFLOP LTD,CARU9783775,26
20130,MAERSK A/S,FCIU4273894,0
20131,MAERSK A/S,FCIU4273894,5
20132,MAERSK A/S,FCIU4273894,13
20133,MAERSK A/S,FCIU4273894,0
20134,MAERSK A/S,FCIU4273894,5
20135,MAERSK A/S,FCIU4273894,13
20136,NISSAN MOTOR MANUFACTURING UK,SUDU8576877,0
20137,NISSAN MOTOR MANUFACTURING UK,SUDU8576877,146
20138,NISSAN MOTOR MANUFACTURING UK,SUDU8576877,21
20139,NISSAN MOTOR MANUFACTURING UK,SUDU8576877,0
20140,NISSAN MOTOR MANUFACTURING UK,SUDU8576877,146
20141,NISSAN MOTOR MANUFACTURING UK,SUDU8576877,21
20142,HILLEBRAND BULK LOGISTICS,TCLU2395762,72
20143,HILLEBRAND BULK LOGISTICS,TCLU2395762,22
20144,NISSAN MOTOR MANUFACTURING UK,MRSU4300722,134
20145,NISSAN MOTOR MANUFACTURING UK,MRSU4300722,2
20146,NISSAN MOTOR MANUFACTURING UK,MSKU9876875,86
20147,NISSAN MOTOR MANUFACTURING UK,MSKU9876875,17
20148,NISSAN MOTOR MANUFACTURING UK,MSKU2337613,5
20149,NISSAN MOTOR MANUFACTURING UK,MSKU2337613,11
20150,NISSAN MOTOR MANUFACTURING UK,MSKU0692460,11
20151,NISSAN MOTOR MANUFACTURING UK,MSKU0692460,17
20152,NISSAN MOTOR MANUFACTURING UK,FCIU8068584,0
20153,NISSAN MOTOR MANUFACTURING UK,FCIU8068584,7
20154,NISSAN MOTOR MANUFACTURING UK,FCIU8068584,106
20155,NISSAN MOTOR MANUFACTURING UK,FCIU8068584,0
20156,NISSAN MOTOR MANUFACTURING UK,FCIU8068584,7
20157,NISSAN MOTOR MANUFACTURING UK,FCIU8068584,106
20158,NISSAN MOTOR MANUFACTURING UK,AMFU8792696,0
20159,NISSAN MOTOR MANUFACTURING UK,AMFU8792696,31
20160,NISSAN MOTOR MANUFACTURING UK,MSKU0893531,1
20161,NISSAN MOTOR MANUFACTURING UK,MSKU0893531,44
20162,NISSAN MOTOR MANUFACTURING UK,MRSU4298712,134
20163,NISSAN MOTOR MANUFACTURING UK,MRSU4298712,1
20164,NISSAN MOTOR MANUFACTURING UK,MSKU3234137,17
20165,NISSAN MOTOR MANUFACTURING UK,MSKU3234137,134
20166,NISSAN MOTOR MANUFACTURING UK,MSKU3234137,39
20167,MAERSK A/S,MSKU3234137,17
20168,MAERSK A/S,MSKU3234137,134
20169,MAERSK A/S,MSKU3234137,39
20170,HILLEBRAND BULK LOGISTICS,SEGU2675002,57
20171,HILLEBRAND BULK LOGISTICS,SEGU2675002,14
20172,KOMATSU UK LTD (CON),MIEU0030375,1
20173,KOMATSU UK LTD (CON),MIEU0030375,2
20174,NIPPON EXPRESS (UK) LIMITED,DFSU4215377,2
20175,KOMATSU UK LTD (CON),TCKU7281575,0
20176,KOMATSU UK LTD (CON),TCKU7281575,2
20177,KOMATSU UK LTD (CON),TCKU7281575,9
20178,VIPA LAUSANNE SA,TCKU7281575,0
20179,VIPA LAUSANNE SA,TCKU7281575,2
20180,VIPA LAUSANNE SA,TCKU7281575,9
20181,FITFLOP LTD,GLDU7104353,25
20182,FITFLOP LTD,GLDU7104353,7
20183,LV SHIPPING LTD,EISU1841943,7
20184,LV SHIPPING LTD,EISU1841943,9
20185,NISSAN MOTOR MANUFACTURING UK,HASU5187919,0
20186,NISSAN MOTOR MANUFACTURING UK,HASU5187919,17
20187,NISSAN MOTOR MANUFACTURING UK,HASU5187919,11
20188,HILLEBRAND BULK LOGISTICS,HLBU2645050,19
20189,HILLEBRAND BULK LOGISTICS,HLBU2645050,15
20190,NIPPON EXPRESS (UK) LIMITED,APZU4798074,3
20191,KOMATSU UK LTD (CON),MRKU3893549,0
20192,KOMATSU UK LTD (CON),MRKU3893549,34
20193,KOMATSU UK LTD (CON),MRKU3893549,3
20194,NISSAN MOTOR MANUFACTURING UK,MRKU3893549,0
20195,NISSAN MOTOR MANUFACTURING UK,MRKU3893549,34
20196,NISSAN MOTOR MANUFACTURING UK,MRKU3893549,3
20197,NISSAN MOTOR MANUFACTURING UK,MSKU2289217,7
20198,NISSAN MOTOR MANUFACTURING UK,MSKU2289217,40
20199,NISSAN MOTOR MANUFACTURING UK,MSKU2289217,96
20200,NISSAN MOTOR MANUFACTURING UK,MSKU2289217,7
20201,NISSAN MOTOR MANUFACTURING UK,MSKU2289217,40
20202,NISSAN MOTOR MANUFACTURING UK,MSKU2289217,96
20203,NISSAN MOTOR MANUFACTURING UK,HASU4591504,1
20204,NISSAN MOTOR MANUFACTURING UK,HASU4591504,66
20205,NISSAN MOTOR MANUFACTURING UK,HASU4591504,16
20206,KOMATSU UK LTD (CON),SEGU5047479,0
20207,KOMATSU UK LTD (CON),SEGU5047479,3
20208,KOMATSU UK LTD (CON),SEGU5047479,9
20209,REUDAN INTERNATIONAL,SEGU5047479,0
20210,REUDAN INTERNATIONAL,SEGU5047479,3
20211,REUDAN INTERNATIONAL,SEGU5047479,9
20212,LV SHIPPING LTD,EGSU9194897,7
20213,LV SHIPPING LTD,EGSU9194897,9
20214,NISSAN MOTOR MANUFACTURING UK,MRKU5503228,16
20215,NISSAN MOTOR MANUFACTURING UK,MRKU5503228,12
20216,NISSAN MOTOR MANUFACTURING UK,MSKU9462807,1
20217,NISSAN MOTOR MANUFACTURING UK,MSKU9462807,83
20218,NISSAN MOTOR MANUFACTURING UK,MSKU9462807,8
20219,VIPA LAUSANNE SA,MSKU9462807,1
20220,VIPA LAUSANNE SA,MSKU9462807,83
20221,VIPA LAUSANNE SA,MSKU9462807,8
20222,KOMATSU UK LTD (CON),TCKU7357578,0
20223,KOMATSU UK LTD (CON),TCKU7357578,3
20224,KOMATSU UK LTD (CON),TCKU7357578,9
20225,VIPA LAUSANNE SA,TCKU7357578,0
20226,VIPA LAUSANNE SA,TCKU7357578,3
20227,VIPA LAUSANNE SA,TCKU7357578,9
20228,FITFLOP LTD,INKU6632526,7
20229,FITFLOP LTD,INKU6632526,25
20230,NISSAN MOTOR MANUFACTURING UK,HASU5201452,0
20231,NISSAN MOTOR MANUFACTURING UK,HASU5201452,16
